-- Logs begin at Sun 2021-06-13 16:29:34 UTC, end at Sun 2021-06-13 17:22:40 UTC. --
Jun 13 17:05:14 polkadex-node-96 systemd[1]: Started Polkadex Thea Node.
Jun 13 17:05:15 polkadex-node-96 polkadex-stencil[18943]: 2021-06-13 17:05:15.180  INFO main sc_cli::runner: Substrate Node
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.174 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 80, Receiver: Some(38)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.174  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.174 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 80, Receiver: Some(39)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.175  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.175 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 6, Receiver: Some(16)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.175  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.175 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 6, Receiver: Some(17)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.175  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.176 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 82, Receiver: Some(21)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.176  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.177 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 79, Receiver: Some(11)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.177  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.178 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 82, Receiver: Some(22)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.178  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.178 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 49, Receiver: Some(12)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.179  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.179 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 11, Receiver: Some(14)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.179  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.180 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 11, Receiver: Some(15)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.180  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.180 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 86, Receiver: Some(8)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.180  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.181 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 86, Receiver: Some(9)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.181  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.182 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 30, Receiver: Some(2)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.182  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.182 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 50, Receiver: Some(5)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.182  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.183 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 50, Receiver: Some(6)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.183  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.184 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 34, Receiver: Some(4)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.184  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.184 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 47, Receiver: Some(1)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.184  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.185 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 36, Receiver: Some(3)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.185  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.185 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 36, Receiver: Some(4)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.185  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.186 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 95, Receiver: Some(4)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.186  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.187 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 70, Receiver: Some(13)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.187  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.188 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 95, Receiver: Some(5)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.188  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.188 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 70, Receiver: Some(14)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.188  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.189 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 9, Receiver: Some(10)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.189  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.189 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 19, Receiver: Some(14)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.189  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.189 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 9, Receiver: Some(11)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.190  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.190 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 19, Receiver: Some(15)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.190  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.190 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 81, Receiver: Some(11)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.190  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.191 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 7, Receiver: Some(18)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.191  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.191 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 7, Receiver: Some(19)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.191  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.191 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 8, Receiver: Some(11)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.191  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.192 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 84, Receiver: Some(32)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.192  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.193 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 84, Receiver: Some(33)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.193  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.193 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 71, Receiver: Some(19)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.194  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.194 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 13, Receiver: Some(8)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.194  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.194 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 71, Receiver: Some(20)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.194  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.195 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 13, Receiver: Some(9)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.195  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.196 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 35, Receiver: Some(15)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.196  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.196 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 87, Receiver: Some(2)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.197  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.197 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 35, Receiver: Some(16)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.197  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.198 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 87, Receiver: Some(3)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.198  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.198 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 32, Receiver: Some(2)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.198  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.199 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 61, Receiver: Some(4)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.199  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.199 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 61, Receiver: Some(5)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.199  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.199 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 74, Receiver: Some(22)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.199  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.200 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 69, Receiver: Some(9)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.200  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.200 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 74, Receiver: Some(23)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.200  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.201 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 85, Receiver: Some(2)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.201  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.202 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 99, Receiver: Some(29)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.202  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.202 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 99, Receiver: Some(30)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.202  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.203 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 3, Receiver: Some(7)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.203  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.204 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 15, Receiver: Some(13)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.204  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.204 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 15, Receiver: Some(14)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.205  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.205 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 68, Receiver: Some(2)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.205  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.206 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 16, Receiver: Some(12)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.206  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.206 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 37, Receiver: Some(2)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.206  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.206 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 75, Receiver: Some(13)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.207  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.208 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 83, Receiver: Some(6)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.208  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.209 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 75, Receiver: Some(14)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.209  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.209 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 62, Receiver: Some(3)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.209  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.209 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 43, Receiver: Some(6)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.210  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.210 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 98, Receiver: Some(19)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.210  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.211 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 24, Receiver: Some(12)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.211  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.212 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 91, Receiver: Some(1)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.212  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.212 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 79, Receiver: Some(12)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.212  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.213 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 52, Receiver: Some(5)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.213  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.213 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 34, Receiver: Some(5)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.214  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.214 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 34, Receiver: Some(6)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.214  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.214 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 80, Receiver: Some(40)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.214  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.214 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 86, Receiver: Some(10)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.215  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.215 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 82, Receiver: Some(23)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.215  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.215 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 94, Receiver: Some(4)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.216  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.217 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 43, Receiver: Some(7)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.217  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.217 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 30, Receiver: Some(3)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.217  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.218 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 20, Receiver: Some(16)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.218  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.218 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 47, Receiver: Some(2)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.218  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.218 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 70, Receiver: Some(15)
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.218  WARN tokio-runtime-worker thea: Rejecting message as message is not for me
Jun 13 17:21:39 polkadex-node-96 polkadex-stencil[19674]: 2021-06-13 17:21:39.219 TRACE tokio-runtime-worker thea: 🥩 Got New Protocol Message: Sender 75, Receiver: Some(15)
